income,credit_score,loan_amount,job_experience,assets_value,existing_loan_amount,approval
162971,337,4909888,35,2726672,715169,1
36835,684,8063363,11,11628885,126472,1
143915,861,8534871,5,2242156,0,1
70346,684,2805894,35,3656779,690249,1
162130,607,226744,1,3330345,835123,1
290599,854,1793596,7,12412077,4319876,1
91754,754,7663796,25,3567158,139290,0
182154,407,751522,19,4908317,0,1
117634,500,8227953,11,3824525,706919,0
37005,345,1219968,35,207888,296098,0
40498,753,5994662,6,16511445,133584,1
497263,712,6830113,28,13971053,0,1
56581,567,3199559,23,18422568,0,1
100574,772,9079392,0,19361990,0,1
34012,758,325205,35,2181681,1182015,1
70328,598,9165469,16,1666083,1086468,0
175932,612,3671455,0,78298,0,0
44061,638,1014938,30,192036,0,1
70677,602,166777,0,462382,0,1
68385,745,1466448,21,1266325,0,1
36429,812,444211,28,385499,19077,1
289139,592,7512058,12,382088,114548,1
112477,853,8367450,8,4263668,4217239,0
117644,558,8916857,19,3471075,387668,0
119885,883,4399684,4,99899,0,1
41841,500,3001984,28,396371,0,0
142607,610,469526,3,9122359,30760,1
68469,754,361478,2,981374,0,1
55384,674,918800,5,22739246,0,1
108019,883,671152,5,3427857,74391,1
42459,470,3950470,3,4140011,155144,0
70593,379,4143996,25,345226,0,0
51872,626,5594138,34,215665,203043,0
169287,665,1421909,32,1289196,168581,1
185689,822,469944,18,1330230,403830,1
41132,628,4831557,11,250660,148265,0
42109,606,1382404,21,10954775,117687,1
117458,855,840515,5,162551,0,1
139555,702,7621270,29,208706,347110,1
75180,430,3193555,27,4922546,1451479,0
42048,564,1188957,8,1283181,0,1
255148,727,849829,3,1122241,70537,1
158867,606,1035893,20,1841288,0,1
47983,500,562064,35,1744969,155910,1
54303,617,493682,18,56876,547051,1
293459,310,6913162,23,4703718,93222,1
59733,539,1111482,33,210163,510550,0
222342,390,6421659,21,5769703,3311136,0
33099,787,1855795,20,1480733,60689,1
87371,844,5218601,26,18469995,0,1
30261,830,8641695,7,20718036,2769945,1
46490,849,758323,21,1744622,1388517,1
168935,879,7954307,18,6135304,142316,1
157388,725,1285880,34,1223711,128742,1
131042,707,4326879,34,8992152,70182,1
237853,675,1405543,32,1223830,180605,1
79081,776,215925,32,15989515,153418,1
98734,620,1882709,11,17722624,133750,1
44438,603,9016308,32,3899428,0,0
187892,775,5180136,3,13527014,0,1
221697,697,3572378,13,479968,0,1
131089,680,901670,26,3252246,575225,1
111555,803,2349500,24,1601609,1033133,1
34696,658,464540,32,2811984,0,1
164720,782,6127362,1,3870943,729647,1
42737,792,1695702,24,5282006,673941,1
30990,600,501063,18,687721,41363,1
79095,719,7671455,18,20714882,149498,1
169665,728,6728880,0,5339265,135250,1
184090,659,225911,32,169052,1472693,1
69035,380,3450882,23,1236079,167758,0
54766,394,9812166,34,3377462,93223,0
250597,503,3624731,24,1308844,0,0
265047,642,3855842,34,337630,1560823,1
94120,541,253826,17,105475,0,0
51440,803,1017912,18,737529,609407,1
30884,421,4018086,3,4294397,779377,0
243627,545,1944994,9,457269,1814924,0
68475,690,1378848,26,680678,119576,1
226626,519,564217,29,7741823,0,1
174236,470,1086957,31,24608254,0,1
281282,739,1880319,33,24373350,76635,1
166042,780,414622,27,13675156,0,1
41412,883,5980668,8,16391365,0,1
241343,756,1513845,0,4334502,120953,1
119672,475,7776689,23,2779742,0,0
36065,807,3876875,10,1146708,174606,0
30651,786,6903744,26,8131719,1691076,0
75757,439,6555057,30,1156491,98496,0
40116,815,429378,1,4015629,2437645,1
78786,749,1270646,15,2697236,0,1
447529,889,8048780,1,656698,0,1
76910,636,6682131,19,4658525,30781,0
102571,854,5362347,21,299510,181221,1
78811,618,9911741,7,5136518,1417887,0
56794,586,7481546,24,400356,1515883,0
147067,539,6521250,3,465922,181263,0
131894,677,690792,13,451629,1563416,1
103100,597,7694505,24,5870232,148229,0
96460,649,1703573,2,4660210,81419,1
102124,609,3136807,17,195096,1082297,1
76636,791,7318159,20,1022011,3867667,0
156142,718,7107580,8,1950233,261379,1
74623,613,4130568,20,570537,40707,1
32044,804,2592263,8,135399,575860,0
192267,630,6022815,11,8391507,123965,1
114305,755,8535133,20,244057,38414,0
76256,585,5654168,0,1307641,19287,0
112692,638,8266559,2,2216020,1017830,0
44982,604,3137308,5,4617752,0,0
289995,639,8557061,17,467513,20833,1
87583,696,6990699,23,933710,237124,0
131387,761,2082276,21,1259822,331025,1
47679,626,1919994,7,1739280,27020,1
148391,741,1432429,11,4076872,246345,1
93379,588,2719943,35,13721685,91619,1
39862,800,105408,23,1581797,930898,1
30785,660,706006,2,227322,756736,0
97904,822,163439,5,24475625,0,1
130125,829,3543300,0,245994,1671391,0
100176,770,4574468,4,713322,212843,1
61606,531,4012257,9,1190712,975123,0
179357,619,8039798,20,368902,684859,1
34868,572,4214857,27,1729734,2267972,0
98733,611,8849223,27,69797,1600107,0
107888,845,6938675,7,2921786,0,0
181133,653,9370660,32,23023948,0,1
42397,536,3816004,35,3160062,139006,0
233031,670,8372052,6,185483,0,1
115583,469,361724,10,874119,207144,1
167322,595,8910189,9,130406,593151,1
50610,543,2490097,33,183047,2705861,0
87994,318,5074846,35,8128947,632567,0
84125,857,6130269,25,9231658,3107075,0
34848,585,4187043,2,621110,526197,0
34308,637,171029,15,4793797,0,1
195522,652,2218103,31,1941873,0,1
78696,810,8194521,14,15175199,102234,1
45421,548,1929737,22,791833,106153,0
84282,710,262872,5,669097,181517,1
65224,661,357364,32,3997869,1801281,1
104196,662,8684427,18,4423901,786425,0
290458,430,6765653,15,4666312,1640932,1
416547,581,5725905,21,724372,1485949,1
47009,869,3912603,1,3968993,407746,0
102872,579,608760,24,194973,1365411,0
74628,495,6835819,34,1269498,1203763,0
35003,542,3307082,28,5116466,587342,0
33644,548,1972561,1,182340,0,0
190294,627,197337,5,317120,48691,1
38046,735,1873721,6,4835258,74567,1
61089,468,1005707,30,13237143,4553995,1
160335,773,1959688,29,1363118,0,1
67692,327,326428,25,3363184,42351,1
125486,679,6138292,9,1213682,104854,1
155117,631,3509518,3,167478,1944022,0
132588,779,106983,17,95553,90145,1
38969,667,323239,34,2589070,141621,1
263926,352,212390,21,2628403,50349,1
137560,329,1042144,30,10265132,0,1
140371,317,327698,10,6181636,0,1
62197,596,6235808,30,232965,0,0
114983,715,160645,26,8754708,764714,1
114360,613,857184,5,1935226,164220,1
144435,689,6704856,35,330346,0,1
96688,881,355448,29,718712,173514,1
138793,703,411692,24,138110,0,1
412593,631,2703230,9,963221,159191,1
41860,550,9357828,24,1832196,0,0
39907,716,5133736,32,3568839,770438,0
79885,346,1451356,11,6273689,0,1
31477,785,1777084,13,20102423,581197,1
46441,820,3153518,24,9569072,3483459,0
65867,845,159521,19,16746996,3938325,1
53844,802,2068813,12,4819849,1758980,1
110907,613,478447,34,5558979,0,1
53828,543,4404516,24,344911,0,0
70307,747,4834170,20,58122,1753892,0
75474,758,1220640,10,153704,0,1
157280,814,1941581,23,5417695,176289,1
98124,637,962200,34,1991887,91873,1
119211,418,3664743,34,19953668,3789335,1
33631,701,1924126,0,585207,0,0
43219,355,2318910,19,2540973,0,1
149331,808,3366434,21,410103,638988,1
154903,404,1727127,13,1172917,2919469,0
34622,804,157298,29,23453984,1358357,1
158908,748,2828515,24,1582864,100618,1
44312,739,8484428,25,2142032,364256,0
264964,324,4645120,20,6317069,64813,1
63591,781,1243710,1,4624037,4799409,1
40834,742,5575664,16,1090843,0,0
66466,480,1706074,4,7994444,0,1
76591,837,1075692,22,680194,326928,1
62007,722,347395,18,914973,18241,1
177907,682,9252141,20,4967100,144930,1
66317,580,1725309,32,359318,3260334,0
34377,659,314578,22,15210609,1460847,1
272861,679,278302,19,22580869,1325687,1
48282,651,3674671,14,22837777,173668,1
69815,459,403411,7,370697,0,1
217724,756,980454,11,3522258,0,1
96329,746,2206154,33,150917,0,1
67319,785,2098457,3,1393102,184599,1
46884,525,9629384,3,7756283,136158,0
373890,694,829466,11,1967454,1650505,1
65766,799,5086899,13,468168,1637230,0
91988,703,288080,15,1017386,3735948,1
118484,652,184114,3,16414714,1526570,1
62463,524,441264,29,13846895,93655,1
316285,676,6780713,23,5287757,31760,1
67550,542,311842,18,7414645,2287519,0
116808,761,725074,13,457855,474836,1
118956,420,1489870,28,2211310,0,1
105960,763,112424,4,1352984,0,1
156489,772,2940484,26,198848,193722,1
45812,874,2803539,16,165166,0,0
33902,541,3147222,18,23326945,39512,1
96855,788,567148,4,369881,0,1
50929,720,1111523,21,1197333,1108706,1
100976,643,3802893,18,947126,59732,1
279679,528,874421,31,254638,1022076,0
71845,684,629089,4,3813161,60387,1
65335,548,1255534,15,403160,0,0
53930,354,1279331,8,2000166,387045,1
107168,897,1879202,7,3048826,1274661,1
31667,586,2291528,18,6344202,531234,0
227793,788,886455,16,104137,0,1
97811,728,6921360,18,21096139,0,1
57859,822,318692,1,498712,3070316,1
182645,836,3006100,8,2240429,4727565,1
68439,527,7689854,26,4252999,0,0
294612,512,6209699,33,3630498,557033,1
91938,761,4241859,5,3775508,0,1
45891,465,3472343,33,19200584,485930,1
383937,702,3134713,10,1418227,508996,1
168862,541,1353642,11,14262603,32476,1
263002,889,5794178,3,3931972,1120810,1
33935,634,1195509,16,1718703,194410,1
101061,794,4650064,20,2036644,0,1
39195,391,6697551,11,16027952,3513809,1
239228,683,1805784,4,179904,0,1
41219,619,8642670,8,2388072,0,0
101628,793,3987610,17,11531568,3186842,1
80375,801,476579,35,7561296,3464514,1
108032,784,120595,20,58597,292331,1
41997,647,8349319,22,588138,125930,0
426224,618,8617697,20,1389008,1801417,1
70180,769,7858354,11,17172482,730117,1
83273,596,1149948,13,19422831,0,1
31274,565,8998010,32,378368,751895,0
83838,803,1915364,17,1788370,470088,1
33732,502,280656,19,422369,459568,0
37759,514,8826076,20,437324,0,0
49992,676,1611253,3,3767976,257822,1
95060,329,751356,20,402616,0,1
34572,723,4930293,13,5036953,137060,1
38266,602,3997723,14,2643753,0,0
35548,461,4103022,19,2877101,0,0
30462,817,6673094,23,5336626,237062,0
227900,518,454213,14,228333,0,1
57449,865,1399080,8,1034763,3097977,1
59231,725,761233,19,12627409,210864,1
129232,691,1672774,34,800105,0,1
115999,856,6337209,9,2655078,119169,1
50297,629,5010106,35,749236,3645628,0
77742,684,3362099,9,9539651,1290837,1
61308,548,1071613,14,508889,1645622,0
138078,633,240548,24,17232219,518627,1
88798,541,4689934,27,1863690,153825,0
38045,814,214434,8,4937745,0,1
43757,573,1099166,12,13686921,346559,1
110577,776,723125,22,9847151,519146,1
31693,578,294676,15,13780460,0,1
48913,621,5436492,32,2880551,46402,0
30679,750,7972597,9,3980910,0,0
46314,826,3485210,18,397826,0,0
98703,587,512423,7,4232881,434435,1
71001,607,1780572,11,4466920,1538580,1
100890,673,765034,4,377262,1867078,1
56460,735,1186660,22,5683529,576696,1
60013,811,1749241,1,7599365,540146,1
114086,522,5035226,16,190233,762585,0
73701,825,5024238,18,11272683,405196,1
41762,802,9794714,2,19589497,1018368,1
126509,644,3899648,10,6064090,0,1
49114,776,3119161,34,7819909,0,1
67102,721,1156321,29,13840208,1833539,1
39308,896,733155,35,107204,29476,1
425719,830,7719531,30,219012,0,1
73562,516,200925,0,5614367,773857,0
44747,687,9378872,13,4566714,4242076,0
74813,682,3389902,29,717626,0,1
115221,677,5654773,4,93274,1744709,1
195167,854,533790,33,10538251,0,1
157660,695,1391925,19,24804961,687730,1
117752,743,1748732,7,8430107,752602,1
157451,891,6170503,32,17194880,1215332,1
438789,753,5204587,13,169715,0,1
178471,886,4127201,23,335011,3330161,1
103507,786,432808,16,489450,0,1
64669,396,5742685,23,4302123,693330,0
78760,734,180623,34,2057515,302238,1
34664,802,351319,26,259396,28383,1
37706,787,7308194,13,971286,2361009,0
71894,534,5744929,17,1699892,3800619,0
44278,733,8148116,9,455812,0,0
35108,603,1964585,10,172151,20348,1
30206,664,472078,18,5677544,93439,1
60090,545,6642049,5,4139202,27168,0
314191,848,849754,33,4497269,4989429,1
374187,687,6025857,4,12354604,360394,1
42080,628,1938673,1,1120397,51400,1
67354,795,1186463,32,8489427,394529,1
93570,769,7423139,25,295614,842138,0
97482,741,7331315,16,1264621,14710,0
39092,570,1544218,27,1413133,436620,1
136758,508,6293886,1,1907284,63359,0
41587,882,337129,31,4625047,2944144,1
40439,731,3771365,32,727372,0,0
260422,405,2289381,17,4392819,134624,1
47142,869,5181797,17,176455,1601163,0
30678,643,337819,8,7547000,0,1
70849,373,3832974,9,12009254,2028734,1
65849,809,9409189,3,1030679,0,0
30823,621,1136456,11,493085,0,1
78074,794,3072177,18,10549956,0,1
32071,805,1580090,16,23373067,0,1
55623,385,2935167,5,7037872,159757,1
47642,867,318560,9,3267216,349596,1
191988,683,8560772,4,2330226,58844,1
99387,719,6132452,10,21374847,1053338,1
72986,690,1053203,22,1001235,0,1
114750,611,1460662,10,24936564,999422,1
86749,352,5386318,6,1105928,756058,0
37736,884,3310346,33,4439449,111156,1
31315,349,331494,28,499300,169904,1
78817,779,9421609,3,337494,341541,0
37165,506,519421,25,2194746,0,1
189473,568,4557925,17,231753,0,1
65640,537,1276469,35,414311,0,0
60300,535,2919285,34,310743,619039,0
62052,633,551655,25,3339814,526404,1
37681,869,2395363,16,393419,205006,0
155890,756,4603512,13,119632,86812,1
31682,525,1959236,24,9094653,0,0
70814,644,5878428,26,1231289,839403,0
109980,859,2723462,22,21265262,2760816,1
39776,786,1264260,35,3643276,192755,1
30123,630,7779500,14,125183,0,0
194805,611,1822079,10,4298196,4974502,1
75785,794,894076,17,170476,0,1
90933,778,4246823,27,400998,1024416,1
73192,850,2385949,30,324146,140205,1
71897,578,3921037,3,535745,185386,1
112625,569,5607978,22,11849685,48860,1
39780,636,4268830,0,331826,708927,0
65362,673,6160504,25,3723806,611597,0
73304,836,7409488,28,787787,4531721,0
31910,668,9411528,7,496575,606293,0
239590,873,2050385,17,16588062,2233121,1
185860,878,103203,11,1186132,0,1
94025,577,7698184,9,2264415,391719,0
143744,677,1448873,33,487698,4084040,0
105386,831,3375645,6,231544,0,1
76615,583,1758956,26,88466,1717963,0
71645,747,2607735,28,1234402,4079935,0
35108,701,345705,17,1217450,41537,1
30608,727,9509342,34,3745347,0,0
34853,682,1402088,25,3490596,48098,1
45866,310,140411,2,21190711,754056,1
43164,533,8191087,19,3970992,1442264,0
116966,698,1792588,5,1790165,588437,1
74059,528,367168,14,743319,1773590,0
195996,308,8249661,3,1540883,0,0
101569,526,7066643,17,4312508,1115143,0
60047,742,3367653,31,23298277,3569037,1
95975,435,4141807,15,113183,0,0
31181,892,6642469,31,5084451,930634,0
44507,550,275665,24,1120065,0,1
85926,863,6889156,3,1213667,177415,0
108864,601,8158481,5,1019059,78942,0
37265,779,2969594,25,6381173,3994858,0
179752,759,411702,11,2362979,709385,1
447494,623,8821565,9,368258,68665,1
35122,543,293818,15,6872802,0,1
96981,544,4457746,8,11354039,2951985,1
73448,723,3690235,11,195944,104971,1
211969,763,193602,35,5949212,0,1
74634,694,2615263,9,2506214,642999,1
55790,339,223748,28,665290,68770,1
36378,599,6333380,10,719734,162738,0
82165,397,6968354,5,1192147,486107,0
37842,822,9329629,12,3848304,0,0
82373,514,4958420,17,19283255,40480,1
35240,567,1058368,26,19354846,2081571,1
72410,507,139346,14,3780528,3032816,0
47531,432,4467501,14,148482,0,0
111936,720,2590893,32,190842,2408275,1
83018,391,172891,17,2306671,120133,1
38635,392,272825,19,990810,0,1
71140,617,448806,3,86154,1336376,0
214568,722,329671,25,21341267,0,1
254807,628,8354276,16,6187105,1029126,1
31871,714,771468,32,220343,206238,1
67422,607,494894,12,23910014,101141,1
82868,701,2849947,34,9044201,0,1
62066,623,1954047,3,880261,0,1
61374,788,7668533,12,1917585,41926,0
126052,621,9496522,8,293851,2041161,0
158620,594,865730,20,2805861,0,1
221569,859,4922529,3,15874036,1923176,1
82237,693,1649629,25,3910011,0,1
178351,615,407284,11,11235763,2628166,1
93940,793,3928297,21,57060,93325,1
59780,693,2308809,14,591831,0,1
117966,761,999163,3,22914030,1036602,1
31021,654,1485527,0,4710782,556845,1
69064,541,8481580,5,1630551,260894,0
75006,648,2028902,8,1756400,28005,1
117143,564,1874654,1,174009,0,1
88003,853,3972168,1,1073571,1328260,1
63864,519,7328042,3,3908075,37442,0
72087,815,145464,31,296474,1815307,1
48285,532,3883130,33,5100631,0,0
242726,744,1972070,11,1188621,3972112,1
168679,471,1956757,16,20984595,452693,1
53185,698,407040,1,24245397,0,1
118471,729,5689619,16,1824638,0,1
77196,642,5502979,1,1540214,0,0
66264,684,6211825,3,1376316,0,0
220248,470,2636856,8,8940658,83287,1
47229,803,9424876,10,670893,593654,0
76027,600,1757246,6,1990172,0,1
60276,651,428259,17,1732818,245789,1
51295,548,279007,0,2259823,1262361,0
72977,623,853769,16,5285416,0,1
50606,628,3779325,7,1640627,94745,0
249449,849,6238466,22,16191300,186266,1
33659,564,2722288,27,4657286,34100,0
42789,474,4421875,14,1331644,4588600,0
153488,792,5013708,22,22932944,419371,1
30042,344,840488,4,7101663,112293,1
243245,868,2564059,21,3604095,777661,1
45980,575,2688935,32,13458674,0,1
38946,849,3183783,9,228845,23292,0
148987,524,8915938,15,3310341,448891,0
240761,797,1791789,28,168298,104274,1
37885,751,7159282,14,838482,193126,0
84220,766,3927828,34,106693,1376014,1
54887,678,8435091,14,273635,99336,0
146581,704,125032,34,22741263,0,1
180436,755,8538027,32,2539540,0,1
92623,819,6295151,31,1714070,1752923,0
135539,750,1305770,2,15210585,0,1
42667,664,139284,22,7639164,635682,1
40482,669,461799,14,1315006,157858,1
52079,621,299610,34,2856297,0,1
186596,412,6638444,14,88020,12960,0
92799,374,3588160,25,53549,663390,0
58754,350,3826128,3,10882448,0,1
67185,793,178334,17,2805375,0,1
31929,409,3907947,35,285130,0,0
31880,844,1627211,6,3073087,965061,1
494658,674,1367670,6,2913458,170886,1
102102,648,8345676,22,1089329,525913,0
37144,622,3334792,31,120711,0,0
96768,608,4166311,18,376325,53072,1
76169,655,1285736,29,1907960,97488,1
499157,885,162024,21,407696,86349,1
163265,574,9089931,27,468056,422533,1
190619,845,7049340,19,5141808,0,1
70063,569,1823923,24,538305,3826115,0
76296,791,1603779,2,5549329,107097,1
40795,503,6592672,18,2034104,135776,0
129718,371,9594633,16,389896,0,0
155317,489,188122,25,4740471,1517571,1
73274,683,217250,23,2183299,3380462,1
175804,601,2196495,15,9279953,1192947,1
96114,859,4131115,6,21707908,176149,1
367789,755,4693480,2,663659,123430,1
75178,402,1927630,23,2536333,0,1
43167,572,423661,35,153929,135107,1
42723,435,378385,18,3887515,184688,1
207676,751,1712449,16,2849296,1295805,1
154036,847,279856,20,7666960,728115,1
54754,693,3821682,21,2821119,82421,0
81493,611,2999346,6,7869397,0,1
188146,390,1150746,31,20042606,774162,1
33099,532,9192813,34,1469191,135108,0
42613,675,2686010,14,2958757,184026,1
54365,721,9669788,10,7633554,295710,0
57890,679,264356,4,363793,0,1
35023,855,5176626,33,143226,1832132,0
278147,794,1790693,29,2026836,0,1
60234,533,2312137,29,7929089,240058,1
82429,568,6056480,31,5601873,222516,0
146423,678,3077010,13,394840,0,1
127965,788,7226389,33,689733,0,1
63185,670,1697399,22,188181,163608,1
231262,332,4815677,16,2231606,1509342,0
78258,584,3832408,14,1506538,0,1
54963,609,4332690,5,1077165,133316,0
33625,450,1716634,11,957982,0,0
76210,802,4092451,5,1928867,423989,1
53781,583,1763449,1,7124924,37100,1
41786,738,1817642,12,5838890,0,1
119094,780,221751,1,2217095,0,1
58838,572,854341,28,684920,931077,1
44747,625,5058444,20,311395,72197,0
58738,489,8745807,15,3843488,81369,0
266073,693,4412986,32,519914,0,1
90534,640,4462728,20,3133992,1628599,1
256275,351,7102548,12,836975,2174481,0
33480,437,3451201,14,490849,45897,0
174364,500,390472,17,15699969,0,1
37532,761,4885714,34,167450,774429,0
46432,728,4603006,11,22592191,0,1
66443,538,7196110,26,795365,1480920,0
39491,895,3146763,1,1266510,63001,0
